code,name,sector,price,per,eps,pbr,bps,dividendYield
050890,쏠리드,우량기업부,,,,,,
394800,쓰리빌리언,기술성장기업부,,,,,,
177900,쓰리에이로직스,기술성장기업부,,,,,,
475400,씨메스로보틱스,기술성장기업부,,,,,,
109670,씨싸이트,중견기업부,,,,,,
066790,씨씨에스,관리종목(소속부없음),,,,,,
004920,씨아이테크,,,,,,,
236030,씨알푸드,일반기업부,,,,,,
103660,씨앗,일반기업부,,,,,,
352480,씨앤씨인터내셔널,우량기업부,,,,,,
245450,씨앤에스링크,일반기업부,,,,,,
264660,씨앤지하이테크,우량기업부,,,,,,
352700,씨앤투스,벤처기업부,,,,,,
458870,씨어스,기술성장기업부,,,,,,
297090,씨에스베어링,투자주의환기종목(소속부없음),,,,,,
112610,씨에스윈드,,,,,,,
900120,씨엑스아이,관리종목(소속부없음),,,,,,
359090,씨엔알리서치,중견기업부,,,,,,
115530,씨엔플러스,중견기업부,,,,,,
388210,씨엠티엑스,벤처기업부,,,,,,
115480,씨유메디칼,중견기업부,,,,,,
376290,씨유테크,벤처기업부,,,,,,
189330,씨이랩,기술성장기업부,,,,,,
096530,씨젠,우량기업부,,,,,,
480370,씨케이솔루션,,,,,,,
101240,씨큐브,우량기업부,,,,,,
060590,씨티씨바이오,중견기업부,,,,,,
308170,씨티알모빌리티,,,,,,,
260930,씨티케이,중견기업부,,,,,,
413630,씨피시스템,벤처기업부,,,,,,
013990,아가방컴퍼니,우량기업부,,,,,,
175140,아고스,투자주의환기종목(소속부없음),,,,,,
123860,아나패스,우량기업부,,,,,,
025980,아난티,우량기업부,,,,,,
008700,아남전자,,,,,,,
0015N0,아로마티카,벤처기업부,,,,,,
261780,아리바이오랩,기술성장기업부,,,,,,
290690,아리바이오홀딩스,중견기업부,,,,,,
125210,아모그린텍,우량기업부,,,,,,
090430,아모레퍼시픽,,,,,,,
090435,아모레퍼시픽우,,,,,,,
002790,아모레퍼시픽홀딩스,,,,,,,
00279K,아모레퍼시픽홀딩스3우C,,,,,,,
002795,아모레퍼시픽홀딩스우,,,,,,,
357580,아모센스,기술성장기업부,,,,,,
052710,아모텍,중견기업부,,,,,,
074430,아미노로직스,중견기업부,,,,,,
092040,아미코젠,기술성장기업부,,,,,,
083930,아바코,우량기업부,,,,,,
149950,아바텍,우량기업부,,,,,,
036010,아비코전자,중견기업부,,,,,,
002030,아세아,,,,,,,
183190,아세아시멘트,,,,,,,
002310,아세아제지,,,,,,,
050860,아세아텍,우량기업부,,,,,,
012170,아센디오,,,,,,,
136410,아셈스,벤처기업부,,,,,,
246720,아스타,관리종목(소속부없음),,,,,,
450950,아스테라시스,벤처기업부,,,,,,
067390,아스트,중견기업부,,,,,,
159010,아스플로,벤처기업부,,,,,,
127710,아시아경제,중견기업부,,,,,,
267850,아시아나IDT,,,,,,,
020560,아시아나항공,,,,,,,
154030,아시아종묘,벤처기업부,,,,,,
227610,아우딘퓨쳐스,벤처기업부,,,,,,
331740,아우토크립트,기술성장기업부,,,,,,
143160,아이디스,우량기업부,,,,,,
054800,아이디스홀딩스,중견기업부,,,,,,
332370,아이디피,벤처기업부,,,,,,
066430,아이로보틱스,중견기업부,,,,,,
122900,아이마켓코리아,,,,,,,
339950,아이비김영,우량기업부,,,,,,
469750,아이비젼웍스,벤처기업부,,,,,,
460470,아이빔테크놀로지,기술성장기업부,,,,,,
099190,아이센스,중견기업부,,,,,,
461300,아이스크림미디어,벤처기업부,,,,,,
289010,아이스크림에듀,관리종목(소속부없음),,,,,,
214430,아이쓰리시스템,우량기업부,,,,,,
040910,아이씨디,중견기업부,,,,,,
368600,아이씨에이치,기술성장기업부,,,,,,
456010,아이씨티케이,기술성장기업부,,,,,,
052860,아이앤씨,벤처기업부,,,,,,
464500,아이언디바이스,기술성장기업부,,,,,,
010780,아이에스동서,,,,,,,
212710,아이에스티이,기술성장기업부,,,,,,
038880,아이에이,투자주의환기종목(소속부없음),,,,,,
307180,아이엘,벤처기업부,,,,,,
403810,아이엘로보틱스,일반기업부,,,,,,
493280,아이엠바이오로직스,기술성장기업부,,,,,,
461030,아이엠비디엑스,기술성장기업부,,,,,,
456570,아이엠지티,일반기업부,,,,,,
451220,아이엠티,기술성장기업부,,,,,,
447690,아이오바이오,일반기업부,,,,,,
078860,아이오케이이엔엠,투자주의환기종목(소속부없음),,,,,,
090150,아이윈,중견기업부,,,,,,
031310,아이즈비전,중견기업부,,,,,,
462980,아이지넷,기술성장기업부,,,,,,
185490,아이진,벤처기업부,,,,,,
059100,아이컴포넌트,벤처기업부,,,,,,
149010,아이케이세미콘,일반기업부,,,,,,
262840,아이퀘스트,벤처기업부,,,,,,
175250,아이큐어,관리종목(소속부없음),,,,,,
052460,아이크래프트,벤처기업부,,,,,,
119830,아이텍,중견기업부,,,,,,
052770,아이톡시,관리종목(소속부없음),,,,,,
124500,아이티센글로벌,우량기업부,,,,,,
031820,아이티센씨티에스,,,,,,,
010280,아이티센엔텍,우량기업부,,,,,,
243870,아이티센코어,일반기업부,,,,,,
232830,아이티센피엔에스,벤처기업부,,,,,,
372800,아이티아이즈,벤처기업부,,,,,,
084850,아이티엠반도체,중견기업부,,,,,,
309710,아이티켐,관리종목(소속부없음),,,,,,
114840,아이패밀리에스씨,우량기업부,,,,,,
027360,아주IB투자,중견기업부,,,,,,
139990,아주스틸,,,,,,,
032080,아즈텍WB,중견기업부,,,,,,
013310,아진산업,우량기업부,,,,,,
059120,아진엑스텍,벤처기업부,,,,,,
009320,아진전자부품,,,,,,,
0007C0,아크릴,기술성장기업부,,,,,,
158430,아톤,벤처기업부,,,,,,
297570,아틀라스링크,벤처기업부,,,,,,
200350,아티스트스튜디오,기술성장기업부,,,,,,
321820,아티스트컴퍼니,기술성장기업부,,,,,,
102950,아하,일반기업부,,,,,,
001540,안국약품,우량기업부,,,,,,
053800,안랩,우량기업부,,,,,,
251280,안지오랩,일반기업부,,,,,,
065660,안트로젠,기술성장기업부,,,,,,
001780,알루코,,,,,,,
260660,알리코제약,중견기업부,,,,,,
354320,알멕,기술성장기업부,,,,,,
361570,알비더블유,중견기업부,,,,,,
131370,알서포트,벤처기업부,,,,,,
140670,알에스오토메이션,중견기업부,,,,,,
096610,알에프세미,투자주의환기종목(소속부없음),,,,,,
061040,알에프텍,중견기업부,,,,,,
148250,알엔투테크놀로지,벤처기업부,,,,,,
123010,알엔티엑스,기술성장기업부,,,,,,
476830,알지노믹스,기술성장기업부,,,,,,
347860,알체라,중견기업부,,,,,,
196170,알테오젠,우량기업부,,,,,,
123750,알톤,중견기업부,,,,,,
459550,알트,중견기업부,,,,,,
085810,알티캐스트,중견기업부,,,,,,
043100,알파AI,관리종목(소속부없음),,,,,,
117670,알파칩스,벤처기업부,,,,,,
314140,알피바이오,우량기업부,,,,,,
291650,압타머사이언스,기술성장기업부,,,,,,
293780,압타바이오,기술성장기업부,,,,,,
018250,애경산업,,,,,,,
161000,애경케미칼,,,,,,,
390110,애니메디솔루션,일반기업부,,,,,,
310200,애니플러스,중견기업부,,,,,,
179530,애드바이오텍,기술성장기업부,,,,,,
397810,애드포러스,벤처기업부,,,,,,
0011A0,액스비스,벤처기업부,,,,,,
052790,액토즈소프트,중견기업부,,,,,,
290740,액트로,벤처기업부,,,,,,
238090,앤디포스,벤처기업부,,,,,,
138360,앤로보틱스,벤처기업부,,,,,,
092600,앤씨앤,관리종목(소속부없음),,,,,,
129890,앱코,벤처기업부,,,,,,
174900,앱클론,벤처기업부,,,,,,
109960,앱토크롬,투자주의환기종목(소속부없음),,,,,,
270520,앱튼,투자주의환기종목(소속부없음),,,,,,
255440,야스,벤처기업부,,,,,,
030960,양지사,중견기업부,,,,,,
102120,어보브반도체,벤처기업부,,,,,,
238120,얼라인드,기술성장기업부,,,,,,
224810,엄지하우스,일반기업부,,,,,,
019990,에너토크,중견기업부,,,,,,
011090,에넥스,,,,,,,
435570,에르코스,벤처기업부,,,,,,
270660,에브리봇,벤처기업부,,,,,,
038680,에스넷,우량기업부,,,,,,
137310,에스디바이오센서,,,,,,,
217480,에스디생명공학,투자주의환기종목(소속부없음),,,,,,
121890,에스디시스템,중견기업부,,,,,,
304360,에스바이오메딕스,벤처기업부,,,,,,
389500,에스비비테크,기술성장기업부,,,,,,
042110,에스씨디,우량기업부,,,,,,
065420,에스아이리소스,중견기업부,,,,,,
270210,에스알바이오텍,일반기업부,,,,,,
103230,에스앤더블류,중견기업부,,,,,,
260970,에스앤디,우량기업부,,,,,,
101490,에스앤에스텍,우량기업부,,,,,,
095910,에스에너지,중견기업부,,,,,,
275630,에스에스알,벤처기업부,,,,,,
031330,에스에이엠티,우량기업부,,,,,,
060540,에스에이티,중견기업부,,,,,,
0008Z0,에스엔시스,벤처기업부,,,,,,
005850,에스엘,,,,,,,
246250,에스엘에스바이오,관리종목(소속부없음),,,,,,
041510,에스엠,우량기업부,,,,,,
010580,에스엠벡셀,,,,,,,
460870,에스엠씨지,벤처기업부,,,,,,
464080,에스오에스랩,기술성장기업부,,,,,,
109610,에스와이,중견기업부,,,,,,
365330,에스와이스틸텍,우량기업부,,,,,,
012750,에스원,,,,,,,
306040,에스제이그룹,중견기업부,,,,,,
217910,에스제이켐,일반기업부,,,,,,
398120,에스지헬스케어,벤처기업부,,,,,,
472230,에스케이증권제11호스팩,SPAC(소속부없음),,,,,,
473000,에스케이증권제12호스팩,SPAC(소속부없음),,,,,,
473950,에스케이증권제13호스팩,SPAC(소속부없음),,,,,,
475660,에스켐,기술성장기업부,,,,,,
096630,에스코넥,우량기업부,,,,,,
0070X0,에스테크엠,일반기업부,,,,,,
069510,에스텍,우량기업부,,,,,,
488280,에스투더블유,기술성장기업부,,,,,,
234300,에스트래픽,우량기업부,,,,,,
039440,에스티아이,우량기업부,,,,,,
098660,에스티오,중견기업부,,,,,,
052020,에스티큐브,투자주의환기종목(소속부없음),,,,,,
237690,에스티팜,우량기업부,,,,,,
458350,에스팀,중견기업부,,,,,,
050760,에스폴리텍,중견기업부,,,,,,
288620,에스프리즘,벤처기업부,,,,,,
443670,에스피소프트,중견기업부,,,,,,
317830,에스피시스템스,벤처기업부,,,,,,
058610,에스피지,우량기업부,,,,,,
043340,에쎈테크,중견기업부,,,,,,
023960,에쓰씨엔지니어링,,,,,,,
163280,에어레인,기술성장기업부,,,,,,
298690,에어부산,,,,,,,
200710,에이디테크놀로지,중견기업부,,,,,,
475580,에이럭스,벤처기업부,,,,,,
096690,에이루트,중견기업부,,,,,,
078520,에이블씨엔씨,,,,,,,
298380,에이비엘바이오,기술성장기업부,,,,,,
203400,에이비온,기술성장기업부,,,,,,
003800,에이스침대,우량기업부,,,,,,
088800,에이스테크,중견기업부,,,,,,
241840,에이스토리,중견기업부,,,,,,
364950,에이아이코리아,벤처기업부,,,,,,
453860,에이에스텍,벤처기업부,,,,,,
312610,에이에프더블류,관리종목(소속부없음),,,,,,
015260,에이엔피,,,,,,,
172670,에이엘티,벤처기업부,,,,,,
234070,에이원큐브텍,일반기업부,,,,,,
481070,에이유브랜즈,중견기업부,,,,,,
060900,에이전트AI,중견기업부,,,,,,
445090,에이직랜드,벤처기업부,,,,,,
295310,에이치브이엠,기술성장기업부,,,,,,
072990,에이치시티,우량기업부,,,,,,
044990,에이치엔에스하이텍,기술성장기업부,,,,,,
239610,에이치엘사이언스,벤처기업부,,,,,,
0156T0,에이치엘지노믹스,중견기업부,,,,,,
036170,에이치엠넥스,중견기업부,,,,,,
477340,에이치엠씨제7호스팩,SPAC(소속부없음),,,,,,
148930,에이치와이티씨,중견기업부,,,,,,
044780,에이치케이,벤처기업부,,,,,,
357230,에이치피오,우량기업부,,,,,,
355690,에이텀,기술성장기업부,,,,,,
071670,에이테크솔루션,중견기업부,,,,,,
045660,에이텍,우량기업부,,,,,,
224110,에이텍모빌리티,벤처기업부,,,,,,
021080,에이티넘인베스트,우량기업부,,,,,,
200470,에이팩트,중견기업부,,,,,,
207490,에이펙스인텍,일반기업부,,,,,,
262260,에이프로,우량기업부,,,,,,
007460,에이프로젠,,,,,,,
003060,에이프로젠바이오로직스,,,,,,,
397030,에이프릴바이오,기술성장기업부,,,,,,
244920,에이플러스에셋,,,,,,,
278470,에이피알,,,,,,,
0009K0,에임드바이오,기술성장기업부,,,,,,
230240,에치에프알,중견기업부,,,,,,
159910,에코글로우,중견기업부,,,,,,
097780,에코볼트,중견기업부,,,,,,
038870,에코심플렉스,중견기업부,,,,,,
448280,에코아이,중견기업부,,,,,,
101360,에코앤드림,벤처기업부,,,,,,
128540,에코캡,우량기업부,,,,,,
086520,에코프로,중견기업부,,,,,,
450080,에코프로머티,,,,,,,
247540,에코프로비엠,중견기업부,,,,,,
383310,에코프로에이치엔,우량기업부,,,,,,
038110,에코플라스틱,우량기업부,,,,,,
073540,에프알텍,벤처기업부,,,,,,
064850,에프앤가이드,벤처기업부,,,,,,
036810,에프에스티,중견기업부,,,,,,
173940,에프엔씨엔터,중견기업부,,,,,,
083500,에프엔에스테크,우량기업부,,,,,,
446440,에피바이오텍,일반기업부,,,,,,
317530,에피소드컴퍼니,기술성장기업부,,,,,,
054940,엑사이엔씨,중견기업부,,,,,,
950130,엑세스바이오,외국기업(소속부없음),,,,,,
373110,엑셀세라퓨틱스,기술성장기업부,,,,,,
205100,엑셈,벤처기업부,,,,,,
356680,엑스게이트,벤처기업부,,,,,,
317770,엑스페릭스,벤처기업부,,,,,,
373200,엑스플러스,벤처기업부,,,,,,
069920,엑시온그룹,관리종목(소속부없음),,,,,,
092870,엑시콘,우량기업부,,,,,,
019490,엑시큐어하이트론,,,,,,,
059180,엔더블유시,일반기업부,,,,,,
317870,엔바이오니아,기술성장기업부,,,,,,
067570,엔브이에이치코리아,중견기업부,,,,,,
0004V0,엔비알모션,기술성장기업부,,,,,,
236810,엔비티,기술성장기업부,,,,,,
140610,엔솔바이오사이언스,일반기업부,,,,,,
333620,엔시스,벤처기업부,,,,,,
101400,엔시트론,중견기업부,,,,,,
475230,엔알비,벤처기업부,,,,,,
224760,엔에스컴퍼니,일반기업부,,,,,,
481890,엔에이치스팩31호,SPAC(소속부없음),,,,,,
0054V0,엔에이치스팩32호,SPAC(소속부없음),,,,,,
0130H0,엔에이치스팩33호,SPAC(소속부없음),,,,,,
265740,엔에프씨,벤처기업부,,,,,,
354200,엔젠바이오,기술성장기업부,,,,,,
455900,엔젤로보틱스,기술성장기업부,,,,,,
419080,엔젯,기술성장기업부,,,,,,
093510,엔지브이아이,일반기업부,,,,,,
183490,엔지켐생명과학,관리종목(소속부없음),,,,,,
085310,엔케이,,,,,,,
182400,엔케이젠바이오텍코리아,관리종목(소속부없음),,,,,,
348370,엔켐,중견기업부,,,,,,
069410,엔텔스,벤처기업부,,,,,,
227950,엔투텍,벤처기업부,,,,,,
291230,엔피,중견기업부,,,,,,
048830,엔피케이,중견기업부,,,,,,
096870,엘디티,벤처기업부,,,,,,
276240,엘리비젼,일반기업부,,,,,,
900140,엘브이엠씨홀딩스,,,,,,,
290650,엘앤씨바이오,우량기업부,,,,,,
066970,엘앤에프,,,,,,,
156100,엘앤케이바이오,벤처기업부,,,,,,
0041J0,엘에스스팩1호,SPAC(소속부없음),,,,,,
311060,엘에이티,일반기업부,,,,,,
073110,엘엠에스,벤처기업부,,,,,,
083310,엘오티베큠,우량기업부,,,,,,
037950,엘컴텍,중견기업부,,,,,,
489500,엘케이켐,벤처기업부,,,,,,
170920,엘티씨,벤처기업부,,,,,,
058630,엠게임,우량기업부,,,,,,
226590,엠디바이스,기술성장기업부,,,,,,
058970,엠로,기술성장기업부,,,,,,
169330,엠브레인,중견기업부,,,,,,
097520,엠씨넥스,,,,,,,
373170,엠아이큐브솔루션,벤처기업부,,,,,,
179290,엠아이텍,우량기업부,,,,,,
484870,엠앤씨솔루션,,,,,,,
009780,엠에스씨,우량기업부,,,,,,
123040,엠에스오토텍,중견기업부,,,,,,
432980,엠에프씨,기술성장기업부,,,,,,
007820,엠엑스로보틱스,중견기업부,,,,,,
347890,엠엑스온,벤처기업부,,,,,,
413390,엠오티,중견기업부,,,,,,
032790,엠젠솔루션,벤처기업부,,,,,,
033160,엠케이전자,중견기업부,,,,,,
033310,엠투엔,중견기업부,,,,,,
259630,엠플러스,우량기업부,,,,,,
105550,엣지파운드리,중견기업부,,,,,,
060850,영림원소프트랩,벤처기업부,,,,,,
014440,영보화학,,,,,,,
143540,영우디에스피,벤처기업부,,,,,,
111770,영원무역,,,,,,,
009970,영원무역홀딩스,,,,,,,
003520,영진약품,,,,,,,
000670,영풍,,,,,,,
012280,영화금속,,,,,,,
265560,영화테크,우량기업부,,,,,,
012160,영흥,,,,,,,
036000,예림당,중견기업부,,,,,,
250930,예선테크,관리종목(소속부없음),,,,,,
053280,예스24,중견기업부,,,,,,
122640,예스티,벤처기업부,,,,,,
476040,오가노이드사이언스,기술성장기업부,,,,,,
900300,오가닉티코스메틱,외국기업(소속부없음),,,,,,
212310,오건에코텍,일반기업부,,,,,,
045060,오공,우량기업부,,,,,,
192410,오늘이엔엠,중견기업부,,,,,,
080520,오디텍,벤처기업부,,,,,,
007310,오뚜기,,,,,,,
039830,오로라,우량기업부,,,,,,
322310,오로스테크놀로지,벤처기업부,,,,,,
046120,오르비텍,중견기업부,,,,,,
475830,오름테라퓨틱,기술성장기업부,,,,,,
014940,오리엔탈정공,우량기업부,,,,,,
002630,오리엔트바이오,,,,,,,
065500,오리엔트정공,중견기업부,,,,,,
271560,오리온,,,,,,,
001800,오리온홀딩스,,,,,,,
010470,오리콤,우량기업부,,,,,,
417860,오브젠,벤처기업부,,,,,,
352910,오비고,기술성장기업부,,,,,,
053980,오상자이엘,우량기업부,,,,,,
036220,오상헬스케어,우량기업부,,,,,,
052420,오성첨단소재,우량기업부,,,,,,
332190,오션스바이오,일반기업부,,,,,,
052300,오션인더블유,중견기업부,,,,,,
039200,오스코텍,벤처기업부,,,,,,
226400,오스테오닉,기술성장기업부,,,,,,
031510,오스템,중견기업부,,,,,,
342870,오아,중견기업부,,,,,,
368970,오에스피,관리종목(소속부없음),,,,,,
138080,오이솔루션,벤처기업부,,,,,,
080580,오킨스전자,벤처기업부,,,,,,
067170,오텍,중견기업부,,,,,,
353590,오토앤,중견기업부,,,,,,
173130,오파스넷,중견기업부,,,,,,
440320,오픈놀,기술성장기업부,,,,,,
049480,오픈베이스,우량기업부,,,,,,
394280,오픈엣지테크놀로지,기술성장기업부,,,,,,
476060,온코닉테라퓨틱스,기술성장기업부,,,,,,
382150,온코크로스,기술성장기업부,,,,,,
005320,온타이드,,,,,,,
244460,올리패스,관리종목(소속부없음),,,,,,
226950,올릭스,기술성장기업부,,,,,,
057540,옴니시스템,중견기업부,,,,,,
131030,옵투스제약,우량기업부,,,,,,
082210,옵트론텍,중견기업부,,,,,,
109080,옵티시스,벤처기업부,,,,,,
380540,옵티코어,관리종목(소속부없음),,,,,,
153710,옵티팜,기술성장기업부,,,,,,
432430,와이랩,기술성장기업부,,,,,,
338840,와이바이오로직스,기술성장기업부,,,,,,
122990,와이솔,중견기업부,,,,,,
232140,와이씨,우량기업부,,,,,,
112290,와이씨켐,기술성장기업부,,,,,,
065530,와이어블,우량기업부,,,,,,
067900,와이엔텍,우량기업부,,,,,,
007530,와이엠,중견기업부,,,,,,
155650,와이엠씨,우량기업부,,,,,,
273640,와이엠텍,벤처기업부,,,,,,
251370,와이엠티,벤처기업부,,,,,,
209640,와이제이링크,중견기업부,,,,,,
096250,와이즈넛,기술성장기업부,,,,,,
273060,와이즈버즈,중견기업부,,,,,,
019210,와이지-원,우량기업부,,,,,,
122870,와이지엔터테인먼트,우량기업부,,,,,,
011690,와이투솔루션,,,,,,,
079000,와토스코리아,중견기업부,,,,,,
403490,우듬지팜,벤처기업부,,,,,,
316140,우리금융지주,,,,,,,
032820,우리기술,벤처기업부,,,,,,
041190,우리기술투자,우량기업부,,,,,,
115440,우리넷,우량기업부,,,,,,
046970,우리로,벤처기업부,,,,,,
082850,우리바이오,중견기업부,,,,,,
215360,우리산업,우량기업부,,,,,,
072470,우리산업홀딩스,중견기업부,,,,,,
073560,우리손에프앤지,우량기업부,,,,,,
037400,우리엔터프라이즈,중견기업부,,,,,,
153490,우리이앤엘하루틴,우량기업부,,,,,,
101170,우림피티에스,벤처기업부,,,,,,
006980,우성,,,,,,,
011300,우성머티리얼스,,,,,,,
017370,우신시스템,,,,,,,
103840,우양,중견기업부,,,,,,
101970,우양에이치씨,중견기업부,,,,,,
046940,우원개발,우량기업부,,,,,,
065680,우주일렉트로,우량기업부,,,,,,
105840,우진,,,,,,,
018620,우진비앤지,벤처기업부,,,,,,
010400,우진아이엔에스,,,,,,,
457550,우진엔텍,중견기업부,,,,,,
049800,우진플라임,,,,,,,
016880,웅진,,,,,,,
095720,웅진씽크빅,,,,,,,
396470,워트,중견기업부,,,,,,
005820,원림,,,,,,,
307280,원바이오젠,벤처기업부,,,,,,
032940,원익,우량기업부,,,,,,
240810,원익IPS,우량기업부,,,,,,
074600,원익QnC,우량기업부,,,,,,
104830,원익머트리얼즈,우량기업부,,,,,,
014190,원익큐브,우량기업부,,,,,,
217820,원익피앤이,중견기업부,,,,,,
030530,원익홀딩스,중견기업부,,,,,,
012620,원일특강,우량기업부,,,,,,
136150,원일티엔아이,벤처기업부,,,,,,
382840,원준,중견기업부,,,,,,
336570,원텍,우량기업부,,,,,,
376980,원티드랩,기술성장기업부,,,,,,
122830,원포유,일반기업부,,,,,,
008370,원풍,우량기업부,,,,,,
008290,원풍물산,관리종목(소속부없음),,,,,,
101160,월덱스,우량기업부,,,,,,
336060,웨이버스,벤처기업부,,,,,,
095270,웨이브일렉트로,벤처기업부,,,,,,
289930,웨이비스,기술성장기업부,,,,,,
065950,웰크론,중견기업부,,,,,,
076080,웰크론한텍,중견기업부,,,,,,
043590,웰킵스하이텍,중견기업부,,,,,,
196700,웹스,벤처기업부,,,,,,
069080,웹젠,우량기업부,,,,,,
053580,웹케시,우량기업부,,,,,,
479960,위너스일렉,중견기업부,,,,,,
044340,위닉스,중견기업부,,,,,,
330350,위더스제약,우량기업부,,,,,,
348350,위드텍,벤처기업부,,,,,,
112040,위메이드,중견기업부,,,,,,
101730,위메이드맥스,중견기업부,,,,,,
123420,위메이드플레이,우량기업부,,,,,,
065370,위세아이텍,벤처기업부,,,,,,
140660,위월드,일반기업부,,,,,,
038620,위즈코프,벤처기업부,,,,,,
299900,위지윅스튜디오,중견기업부,,,,,,
036090,위지트,중견기업부,,,,,,
459100,위츠,중견기업부,,,,,,
136540,윈스테크넷,우량기업부,,,,,,
097800,윈팩,중견기업부,,,,,,
192390,윈하이텍,벤처기업부,,,,,,
008600,윌비스,,,,,,,
335870,윙스풋,중견기업부,,,,,,
900340,윙입푸드,외국기업(소속부없음),,,,,,
033270,유나이티드제약,,,,,,,
014830,유니드,,,,,,,
446070,유니드비티플러스,,,,,,,
036200,유니셈,우량기업부,,,,,,
018000,유니슨,중견기업부,,,,,,
000910,유니온,,,,,,,
047400,유니온머티리얼,,,,,,,
203450,유니온바이오메트릭스,벤처기업부,,,,,,
011330,유니켐,,,,,,,
077500,유니퀘스트,,,,,,,
011320,유니크,우량기업부,,,,,,
086390,유니테스트,중견기업부,,,,,,
241690,유니테크노,우량기업부,,,,,,
142210,유니트론텍,우량기업부,,,,,,
121060,유니포인트,일반기업부,,,,,,
389680,유디엠텍,기술성장기업부,,,,,,
088340,유라클,벤처기업부,,,,,,
048430,유라테크,우량기업부,,,,,,
206650,유바이오로직스,우량기업부,,,,,,
089850,유비벨록스,우량기업부,,,,,,
495810,유비씨,일반기업부,,,,,,
084440,유비온,기술성장기업부,,,,,,
264450,유비쿼스,우량기업부,,,,,,
078070,유비쿼스홀딩스,중견기업부,,,,,,
002920,유성기업,,,,,,,
024800,유성티엔에스,우량기업부,,,,,,
000700,유수홀딩스,,,,,,,
054930,유신,우량기업부,,,,,,
069330,유아이디,벤처기업부,,,,,,
049520,유아이엘,우량기업부,,,,,,
473050,유안타제15호스팩,SPAC(소속부없음),,,,,,
474490,유안타제16호스팩,SPAC(소속부없음),,,,,,
493790,유안타제17호스팩,SPAC(소속부없음),,,,,,
003470,유안타증권,,,,,,,
003475,유안타증권우,,,,,,,
263770,유에스티,우량기업부,,,,,,
337840,유엑스엔,일반기업부,,,,,,
072130,유엔젤,,,,,,,
000220,유유제약,,,,,,,
000225,유유제약1우,,,,,,,
000227,유유제약2우B,,,,,,,
388720,유일로보틱스,벤처기업부,,,,,,
023410,유진기업,중견기업부,,,,,,
056080,유진로봇,중견기업부,,,,,,
468760,유진스팩10호,SPAC(소속부없음),,,,,,
488060,유진스팩11호,SPAC(소속부없음),,,,,,
0105P0,유진스팩12호,SPAC(소속부없음),,,,,,
084370,유진테크,우량기업부,,,,,,
240600,유진테크놀로지,관리종목(소속부없음),,,,,,
001200,유진투자증권,,,,,,,
179900,유티아이,투자주의환기종목(소속부없음),,,,,,
263050,유틸렉스,관리종목(소속부없음),,,,,,
000100,유한양행,,,,,,,
000105,유한양행우,,,,,,,
003460,유화증권,,,,,,,
003465,유화증권우,,,,,,,
191410,육일씨엔에쓰,관리종목(소속부없음),,,,,,
372170,윤성에프앤씨,우량기업부,,,,,,
146060,율촌,중견기업부,,,,,,
008730,율촌화학,,,,,,,
008250,이건산업,,,,,,,
039020,이건홀딩스,중견기업부,,,,,,
025820,이구산업,,,,,,,
067920,이글루,우량기업부,,,,,,
044960,이글벳,중견기업부,,,,,,
303530,이노뎁,벤처기업부,,,,,,
302430,이노메트리,벤처기업부,,,,,,
279060,이노벡스,일반기업부,,,,,,
214320,이노션,,,,,,,
462350,이노스페이스,기술성장기업부,,,,,,
274400,이노시뮬레이션,기술성장기업부,,,,,,
296640,이노에이엑스,벤처기업부,,,,,,
215790,이노인스트루먼트,중견기업부,,,,,,
344860,이노진,기술성장기업부,,,,,,
333050,이노테나,벤처기업부,,,,,,
469610,이노테크,중견기업부,,,,,,
088390,이녹스,중견기업부,,,,,,
272290,이녹스첨단소재,우량기업부,,,,,,
053350,이니텍,중견기업부,,,,,,
452400,이닉스,우량기업부,,,,,,
264850,이랜시스,중견기업부,,,,,,
054210,이랜텍,우량기업부,,,,,,
009730,이렘,투자주의환기종목(소속부없음),,,,,,
065440,이루온,벤처기업부,,,,,,
088260,이리츠코크렙,,,,,,,
139480,이마트,,,,,,,
424870,이뮨온시아,기술성장기업부,,,,,,
115610,이미지스,벤처기업부,,,,,,
478110,이베스트스팩6호,SPAC(소속부없음),,,,,,
131400,이브이첨단소재,벤처기업부,,,,,,
208850,이비테크,일반기업부,,,,,,
351330,이삭엔지니어링,벤처기업부,,,,,,
080010,이상네트웍스,중견기업부,,,,,,
379390,이성씨엔아이,일반기업부,,,,,,
457190,이수스페셜티케미컬,,,,,,,
086890,이수앱지스,중견기업부,,,,,,
007660,이수페타시스,,,,,,,
005950,이수화학,,,,,,,
015020,이스타코,,,,,,,
047560,이스트소프트,중견기업부,,,,,,
239340,이스트에이드,중견기업부,,,,,,
067010,이씨에스,벤처기업부,,,,,,
456070,이엔셀,기술성장기업부,,,,,,
102710,이엔에프테크놀로지,우량기업부,,,,,,
074610,이엔플러스,,,,,,,
041520,이엘씨,투자주의환기종목(소속부없음),,,,,,
063760,이엘피,벤처기업부,,,,,,
123570,이엠넷,중견기업부,,,,,,
083470,이엠앤아이,벤처기업부,,,,,,
091120,이엠텍,중견기업부,,,,,,
232530,이엠티,일반기업부,,,,,,
102460,이연제약,,,,,,,
039030,이오테크닉스,우량기업부,,,,,,
294090,이오플로우,관리종목(소속부없음),,,,,,
088290,이원컴포텍,관리종목(소속부없음),,,,,,
084680,이월드,,,,,,,
353810,이지바이오,우량기업부,,,,,,
261520,이지스,기술성장기업부,,,,,,
